"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2017-18","Spring","ENGE","1216","Foundations of Engineering","Khaghani","3.75","62.1","17.2","6.9","10.3","3.4","0","0","0","0","0","0","0","0","29","13837","  2"
"2017-18","Spring","ENGE","1216","Foundations of Engineering","Benitez","3.56","27.6","34.5","24.1","10.3","0","0","3.4","0","0","0","0","0","0","29","13838","  2"
"2017-18","Spring","ENGE","1216","Foundations of Engineering","Ohanehi","3.02","10.3","17.2","24.1","13.8","13.8","6.9","6.9","3.4","0","3.4","0","0","0","29","13841","  2"
"2017-18","Spring","ENGE","1216","Foundations of Engineering","Hamza","3.42","41.4","13.8","10.3","13.8","17.2","0","0","0","0","3.4","0","0","0","29","13846","  2"
"2017-18","Spring","ME","4994","Undergraduate Research","Leonessa","3.69","85.7","0","0","9.5","0","0","0","0","0","0","0","4.8","0","21","15903","  1"
"2017-18","Spring","ENGE","1216","Foundations of Engineering","Ohanehi","3.43","24.1","24.1","17.2","27.6","3.4","3.4","0","0","0","0","0","0","0","29","18833","  2"
"2017-18","Spring","ENGE","1216","Foundations of Engineering","Williams","3.8","69","13.8","6.9","6.9","3.4","0","0","0","0","0","0","0","0","29","18849","  2"
"2018-19","Fall","ENGE","1215","Foundations of Engineering","Kenny","3.21","6.9","27.6","24.1","27.6","3.4","6.9","0","0","0","3.4","0","0","1","29","83821","  2"
"2018-19","Spring","CHE","4994","Undergraduate Research","Achenie","3.9","77.3","13.6","9.1","0","0","0","0","0","0","0","0","0","0","22","12164","  1"
"2018-19","Spring","CHE","4994","Undergraduate Research","Cox","3.9","77.3","13.6","9.1","0","0","0","0","0","0","0","0","0","0","22","12164","  1"
"2018-19","Spring","CHE","4994","Undergraduate Research","Karim","3.9","77.3","13.6","9.1","0","0","0","0","0","0","0","0","0","0","22","12164","  1"
"2018-19","Spring","CHE","4994","Undergraduate Research","Kiran","3.9","77.3","13.6","9.1","0","0","0","0","0","0","0","0","0","0","22","12164","  1"
"2018-19","Spring","CHE","4994","Undergraduate Research","Liu","3.9","77.3","13.6","9.1","0","0","0","0","0","0","0","0","0","0","22","12164","  1"
"2018-19","Spring","CHE","4994","Undergraduate Research","Whiting","3.9","77.3","13.6","9.1","0","0","0","0","0","0","0","0","0","0","22","12164","  1"
"2018-19","Spring","ENGE","1215","Foundations of Engineering","Ohanehi","3.37","27.6","20.7","31","10.3","3.4","0","3.4","0","0","0","0","3.4","0","29","13939","  2"
"2018-19","Spring","ENGE","1215","Foundations of Engineering","Lo","2.96","34.5","6.9","13.8","10.3","10.3","3.4","3.4","3.4","0","6.9","0","6.9","0","29","13941","  2"
"2018-19","Spring","ENGE","1215","Foundations of Engineering","Ohanehi","3.13","24.1","6.9","17.2","24.1","10.3","10.3","3.4","0","0","3.4","0","0","2","29","13946","  2"
"2018-19","Spring","MINE","4536","Senior Design Project","Westman","3.31","41.4","3.4","3.4","37.9","3.4","0","6.9","0","3.4","0","0","0","0","29","16611","  2"
"2020-21","Fall","AOE","2074","Computational Methods","Pitt","3.35","37.9","13.8","10.3","6.9","17.2","10.3","3.4","0","0","0","0","0","0","29","80373","  2"
"2020-21","Fall","AOE","2074","Computational Methods","Pitt","3.41","37.9","24.1","10.3","10.3","10.3","0","3.4","0","0","0","0","3.4","0","29","80375","  2"
"2020-21","Fall","MSE","2884","Matls Engr Professional Dev I","Burgoyne","3.71","65.5","10.3","8.6","12.1","0","0","1.7","0","1.7","0","0","0","0","58","88372","  1"
"2021-22","Spring","MSE","4086","Senior Capstone Recitation","Staley","3.56","44.8","17.2","15.5","8.6","10.3","1.7","1.7","0","0","0","0","0","0","58","17940","  1"
"2022-23","Fall","BC","1014","Building a Strong Foundation","Ryan","2.87","27.6","17.2","3.4","6.9","10.3","6.9","6.9","13.8","0","0","0","6.9","0","29","81392","  2"
"2022-23","Spring","ENGE","1216","Foundations of Engineering","Van Tyne","3.51","55.2","10.3","10.3","13.8","3.4","0","3.4","0","0","0","0","3.4","0","29","14824","  2"
"2016-17","Spring","MSE","2114","Math Programming MSE I","Corcoran","3.97","89.8","10.2","0","0","0","0","0","0","0","0","0","0","0","59","16159","  1"
"2018-19","Fall","ECE","2074","Electric Circuit Analysis Lab","Baumann","3.01","15.3","18.6","10.2","20.3","16.9","3.4","3.4","5.1","3.4","3.4","0","0","0","59","89498","  1"
"2016-17","Fall","CEE","4174","Solid & Haz Waste Mgt","Wang","3.6","60","5","10","15","0","10","0","0","0","0","0","0","0","20","81608","  3"
"2016-17","Fall","CEE","5584","Geotech Earthquake Eng","Green","3.4","40","10","20","20","0","0","0","10","0","0","0","0","0","20","81660","  3"
"2016-17","Fall","CS","4634","Design Of Information","Harrison","3.23","25","10","20","25","10","5","0","0","5","0","0","0","0","20","82483","  3"
"2016-17","Fall","ENGE","1216","Foundations of Engineering","Van Tyne","3.02","10","13.3","20","20","13.3","16.7","3.3","3.3","0","0","0","0","0","30","83505","  2"
"2016-17","Fall","ENGE","1216","Foundations of Engineering","Cooke","3.2","16.7","13.3","30","13.3","13.3","10","0","3.3","0","0","0","0","0","30","83508","  2"
"2016-17","Fall","ENGE","1216","Foundations of Engineering","Van Tyne","3.16","10","23.3","16.7","20","20","3.3","6.7","0","0","0","0","0","0","30","83510","  2"
"2016-17","Fall","ENGE","1216","Foundations of Engineering","Cooke","3.22","13.3","20","36.7","3.3","13.3","6.7","3.3","3.3","0","0","0","0","0","30","83511","  2"
"2016-17","Fall","ENGR","5104","Applied Systems Engineering","Ghaffarzadegan","3.8","70","15","5","5","5","0","0","0","0","0","0","0","0","20","83849","  3"
"2016-17","Fall","ESM","3024","Intro Fluid Mechs","Stremler","3.19","15","30","15","25","0","0","0","10","5","0","0","0","0","20","83911","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.4","15","25","30","25","5","0","0","0","0","0","0","0","0","20","85444","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.33","0","35","55","5","0","0","0","0","5","0","0","0","0","20","85448","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.46","10","30","50","10","0","0","0","0","0","0","0","0","0","20","85449","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.25","0","20","35","45","0","0","0","0","0","0","0","0","0","20","85450","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.33","0","30","45","20","5","0","0","0","0","0","0","0","0","20","85451","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.44","15","35","25","15","10","0","0","0","0","0","0","0","0","20","85453","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.49","15","35","30","20","0","0","0","0","0","0","0","0","0","20","85457","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.52","30","25","30","10","0","0","5","0","0","0","0","0","0","20","85458","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.52","10","50","25","15","0","0","0","0","0","0","0","0","0","20","85459","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.47","10","40","40","5","0","5","0","0","0","0","0","0","0","20","85460","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.17","0","15","55","20","5","0","0","0","5","0","0","0","0","20","85461","  3"
"2016-17","Fall","ECE","5560","Fundamentals of Info Security","Park","3.59","20","45","25","10","0","0","0","0","0","0","0","0","0","20","88131","  3"
"2016-17","Fall","ME","4006","Mechanical Engineering Lab","Kornhauser","3.21","0","20","50","25","0","0","0","0","5","0","0","0","0","20","88573","  3"
"2016-17","Fall","CS","5774","User Interface Software","Luther","3.74","45","35","15","5","0","0","0","0","0","0","0","0","0","20","88624","  3"
"2016-17","Spring","AOE","3224","Ocean Structures","Wang","3.04","5","15","15","45","10","5","0","0","0","5","0","0","1","20","10377","  3"
"2016-17","Spring","CEE","3314","Water Resources Engineering","Scardina","3.31","20","20","20","15","20","5","0","0","0","0","0","0","0","20","11661","  3"
"2016-17","Spring","CEE","3314","Water Resources Engineering","Scardina","3.07","5","15","25","25","15","10","5","0","0","0","0","0","0","20","11662","  3"
"2016-17","Spring","CEE","5014","Facility Delivery & Financing","Garvin","3.86","60","35","5","0","0","0","0","0","0","0","0","0","0","20","11729","  3"
"2016-17","Spring","CEE","5564","Seepage and Earth Structures","Brandon","3.49","30","25","10","30","5","0","0","0","0","0","0","0","0","20","11748","  3"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Connor","3.48","23.3","30","30","10","3.3","0","0","3.3","0","0","0","0","0","30","13612","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Jalali","3.73","56.7","20","10","10","3.3","0","0","0","0","0","0","0","0","30","13614","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Connor","3.43","26.7","20","26.7","13.3","10","3.3","0","0","0","0","0","0","0","30","13619","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Hodges","3.48","43.3","23.3","10","6.7","6.7","3.3","3.3","0","0","3.3","0","0","0","30","13620","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Ajith N P Shenoy","3.64","46.7","16.7","30","3.3","0","0","3.3","0","0","0","0","0","0","30","13621","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Hodges","3.16","13.3","30","6.7","26.7","6.7","3.3","10","0","3.3","0","0","0","0","30","13625","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Hodges","3.51","23.3","33.3","23.3","16.7","0","3.3","0","0","0","0","0","0","0","30","13626","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Hodges","3.51","40","16.7","13.3","20","6.7","3.3","0","0","0","0","0","0","0","30","13627","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Wang","3.63","46.7","23.3","16.7","6.7","3.3","0","0","3.3","0","0","0","0","0","30","13629","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Wang","3.89","76.7","16.7","3.3","3.3","0","0","0","0","0","0","0","0","0","30","13633","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Wang","3.8","63.3","23.3","3.3","6.7","3.3","0","0","0","0","0","0","0","0","30","13634","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Ohanehi","3.43","23.3","23.3","23.3","26.7","0","0","3.3","0","0","0","0","0","0","30","13636","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Ohanehi","3.3","20","16.7","26.7","16.7","13.3","3.3","3.3","0","0","0","0","0","0","30","13637","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Cooke","3.64","46.7","23.3","13.3","10","3.3","3.3","0","0","0","0","0","0","0","30","13638","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Wang","3.6","40","23.3","23.3","10","0","0","3.3","0","0","0","0","0","0","30","13639","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Rivera Rojas","3.55","43.3","23.3","6.7","16.7","3.3","3.3","3.3","0","0","0","0","0","0","30","13641","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Barnes","2.94","10","3.3","30","23.3","13.3","10","6.7","0","0","0","0","3.3","0","30","13645","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","St Omer","3.02","6.7","16.7","26.7","26.7","0","0","20","3.3","0","0","0","0","0","30","13646","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Ohanehi","3.44","20","36.7","13.3","20","6.7","0","3.3","0","0","0","0","0","0","30","13649","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Van Tyne","3.05","3.3","33.3","16.7","13.3","16.7","0","6.7","6.7","0","3.3","0","0","0","30","13651","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Van Tyne","3.25","16.7","26.7","20","20","10","0","3.3","0","0","0","0","3.3","0","30","13652","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Butler","3.71","40","40","10","10","0","0","0","0","0","0","0","0","0","30","13653","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Butler","3.65","46.7","26.7","6.7","16.7","0","3.3","0","0","0","0","0","0","0","30","13654","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Rivera Rojas","3.6","30","36.7","16.7","13.3","3.3","0","0","0","0","0","0","0","0","30","13658","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Knott","2.89","10","16.7","16.7","20","13.3","3.3","10","3.3","0","3.3","0","3.3","0","30","13659","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Knott","2.77","3.3","13.3","16.7","23.3","16.7","10","3.3","6.7","0","3.3","0","3.3","0","30","13660","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Butler","3.73","56.7","16.7","16.7","10","0","0","0","0","0","0","0","0","0","30","13661","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Gregg","3.48","26.7","36.7","10","20","3.3","0","0","0","0","3.3","0","0","0","30","13663","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Gregg","3.29","23.3","6.7","23.3","30","13.3","3.3","0","0","0","0","0","0","0","30","13664","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Barnes","3.37","10","40","23.3","10","10","6.7","0","0","0","0","0","0","0","30","13667","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Barnes","3.56","30","33.3","23.3","10","0","0","0","3.3","0","0","0","0","0","30","13668","  2"
"2016-17","Spring","MSE","5124","Materials Design Experiments","Pickrell","3.84","65","25","5","5","0","0","0","0","0","0","0","0","0","20","16228","  3"
"2016-17","Spring","NSEG","3146","Fundamental of Nuclear Engr","Pierson","2.98","15","10","20","30","5","10","0","5","0","0","0","5","0","20","16470","  3"
"2016-17","Spring","ECE","4206","Electronic Circuit Design","Sable","3.39","15","25","20","40","0","0","0","0","0","0","0","0","0","20","18251","  3"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Gregg","3.58","40","16.7","20","23.3","0","0","0","0","0","0","0","0","0","30","18902","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Gregg","3.62","56.7","6.7","16.7","10","6.7","3.3","0","0","0","0","0","0","0","30","18904","  2"
"2017-18","Fall","BMES","5054","Quantitative Cell Physiology","Gabler","3.23","10","35","0","30","20","0","5","0","0","0","0","0","0","20","81358","  3"
"2017-18","Fall","CEE","2804","Introduction to CEE","Katz","3.86","60","35","5","0","0","0","0","0","0","0","0","0","0","20","81587","  3"
"2017-18","Fall","CEE","2804","Introduction to CEE","Katz","3.78","85","5","0","5","0","0","0","0","0","5","0","0","0","20","81589","  3"
"2017-18","Fall","CEE","2804","Introduction to CEE","Katz","3.77","65","20","5","5","0","5","0","0","0","0","0","0","0","20","81593","  3"
"2017-18","Fall","CEE","2824","Civil Engr Drawings and CAD","White","3.6","60","11.7","11.7","5","6.7","0","1.7","0","0","1.7","0","1.7","1","60","81607","  1"
"2017-18","Fall","CEE","3684","Civil Engineering Materials","Leon","2.73","13.3","13.3","6.7","26.7","0","6.7","26.7","0","0","0","0","6.7","0","15","81644","  4"
"2017-18","Fall","CEE","4534","Earth Pres Fdn Struc","Green","3.1","10","15","20","25","20","5","0","5","0","0","0","0","1","20","81666","  3"
"2017-18","Fall","CEE","5470","Design for Seismic Loads","Eatherton","3.78","75","5","5","10","5","0","0","0","0","0","0","0","0","20","81702","  3"
"2017-18","Fall","CS","4234","Parallel Computation","Feng","3.38","30","20","15","20","5","5","5","0","0","0","0","0","0","20","82578","  3"
"2017-18","Fall","ECE","4134","Fiber Optics Applications","Safaai-Jazi","3.28","15","15","25","35","5","5","0","0","0","0","0","0","0","20","82779","  3"
"2017-18","Fall","ECE","4534","Embedded System Design","Jones","3.36","53.3","6.7","13.3","0","13.3","0","0","6.7","0","6.7","0","0","1","15","82794","  4"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Gartrell","3.33","23.3","26.7","16.7","13.3","3.3","13.3","3.3","0","0","0","0","0","0","30","83563","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Gartrell","3.31","30","16.7","16.7","13.3","6.7","10","6.7","0","0","0","0","0","0","30","83564","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Lo","3.54","23.3","46.7","26.7","0","0","0","0","0","0","0","0","3.3","0","30","83565","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Hamza","3.15","16.7","33.3","10","13.3","6.7","6.7","3.3","3.3","0","6.7","0","0","0","30","83566","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Paretti","3.26","23.3","36.7","13.3","10","0","3.3","3.3","0","6.7","0","0","3.3","0","30","83568","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Hodges","3.34","26.7","30","13.3","10","10","6.7","0","0","0","0","0","3.3","0","30","83572","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Paretti","3.63","30","43.3","20","0","3.3","3.3","0","0","0","0","0","0","0","30","83576","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Hamza","3.09","16.7","16.7","23.3","10","16.7","0","10","3.3","0","3.3","0","0","0","30","83578","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Burks","3.09","33.3","16.7","16.7","6.7","6.7","0","3.3","6.7","0","3.3","0","6.7","0","30","83580","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Chambers","3.34","53.3","6.7","10","3.3","13.3","0","6.7","0","0","3.3","0","3.3","0","30","83583","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Coleman","2.9","3.3","10","23.3","33.3","10","10","3.3","3.3","0","0","0","3.3","0","30","83584","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","James","3.52","43.3","13.3","16.7","16.7","3.3","6.7","0","0","0","0","0","0","0","30","83585","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Jalali","3.38","20","33.3","23.3","10","3.3","3.3","3.3","0","3.3","0","0","0","0","30","83586","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Murzi Escobar","3.13","3.3","40","16.7","16.7","10","6.7","0","0","0","0","6.7","0","0","30","83588","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Goff","3.68","56.7","16.7","6.7","13.3","6.7","0","0","0","0","0","0","0","0","30","83591","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Adjerid","3.57","30","40","10","13.3","3.3","0","3.3","0","0","0","0","0","0","30","83593","  2"
